  PID  PPID STARTED                          ELAPSED COMMAND
 5944  5873 Fri Aug 28 11:34:17 2026     07-06:45:31 /Applications/Studio by Spotify Labs.app/Contents/Frameworks/Studio by Spotify Labs Helper.app/Contents/MacOS/Studio by Spotify Labs Helper --type=utility --utility-sub-type=audio.mojom.AudioService --lang=ko --service-sandbox-type=audio --message-loop-type-ui --user-data-dir=/Users/goos/Library/Caches/com.spotify.studio --log-severity=disable --user-agent-product=Chrome/146.0.7680.179 Spotify/1.2.96.152 --shared-files --metrics-shmem-handle=1752395122,r,162870068666835095,11907102558580243724,524288 --field-trial-handle=1718379636,r,17066653896551992712,9967310203878885220,262144 --disable-features=AutofillActorMode,BackForwardCache,FullscreenBubbleShowOrigin,GatherProcessRequirementMetrics,GlicActorUi,LensOverlay,MacAppCodeSignClone,PartitionAllocDanglingPtr,PartitionAllocUnretainedDanglingPtr,StorageNotificationService --variations-seed-version --pseudonymization-salt-handle=1935764596,r,16982149461682356837,5478993246968623823,4 --trace-process-track-uuid=3190708993808206286 --seatbelt-client=148
 5945     1 Fri Aug 28 11:34:17 2026     07-06:45:31 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTEncoderXPCService.xpc/Contents/MacOS/VTEncoderXPCService
 5987     1 Fri Aug 28 11:34:17 2026     07-06:45:31 /Applications/Google Drive.app/Contents/MacOS/crashpad_handler --database=/Users/goos/Library/Application Support/Google/DriveFS/Crashpad --url=https://clients2.google.com/cr/report --annotation=always_send_feedback_unauthenticated=on --annotation=anonymous_feedback_submit_api_key=AIzaSyCejQEszExWuVHsgk8YElDTlbbrhzeRISc --annotation=anonymous_feedback_submit_url=https://feedback-pa.googleapis.com/v1/feedback/products/1633926/web:anonymous_submit --annotation=ask_to_copy_files_for_pending_uploads=on --annotation=automatic_error_reporting_trigger_assert_ids= --annotation=bandwidth_throttling=on --annotation=browser_auth_wait_for_client_timeout_ms=300000 --annotation=browser_auth_with_signup_wait_for_client_timeout_ms=1200000 --annotation=casita_add_more_folders_to_sync_url=https://support.google.com/drive/?p=errorlist --annotation=casita_faq_url=https://support.google.com/drive?p=d4d_redesign_beta --annotation=casita_force_enable=off --annotation=casita_hide_disconnect_for_loading_account=on --annotation=casita_milestone=2 --annotation=casita_rename_sign_out_button_to_disconnect_account=on --annotation=casita_search=off --annotation=casita_startup_prompt_for_opt_in=0 --annotation=collect_ms_office_meet_integration_metrics=off --annotation=com_api_thread_stuck_threshold_sec=0 --annotation=compress_regular_log_files=off --annotation=confirm_quit_during_system_logout=off --annotation=context_menu_create_editor_files=on --annotation=context_menu_force_refresh_folder=on --annotation=context_menu_show_create_new_shared_drive_dialog=on --annotation=crash_oom_threshold_mb=1048576 --annotation=crash_throttle_percentage=0 --annotation=create_encrypted_editor_file=on --annotation=cse_guest_access_enabled=on --annotation=curl_allows_user_provided_content_length=off --annotation=current_drive_fs_version=130.0.2.0 --annotation=current_os_version=macOS/Version 26.6.2 (Build 25G83) (arm64) --annotation=decore_authoritative_global_fetcher=on --annotation=decore_automatic_rollback=on --annotation=dedupe_interval_ms=2000 --annotation=deprecation_date=2027-08-17 --annotation=deprecation_warning_threshold=30 --annotation=directory_log_max_byte_size=524288000 --annotation=disable_core_experiment_fetching=off --annotation=disable_non_static_file_provider_event_metrics=off --annotation=disable_unified_buffer_cache=off --annotation=drive_dot=on --annotation=enable_ai_process_detection=off --annotation=enable_automatic_error_reporting=on --annotation=enable_casita_shared_drives_ui=off --annotation=enable_casita_sign_out_flow=off --annotation=enable_external_file_provider_volume=off --annotation=enable_internal_cello_metrics=on --annotation=enable_mac_os_context_menu=on --annotation=enable_metrics=on --annotation=enable_ransomware_dialog=on --annotation=enable_search_hot_key=on --annotation=enable_windows_tray_icon_context_menu=on --annotation=encrypt_and_upload=on --annotation=encrypt_and_upload_folder=on --annotation=exception_enabled_apps=.* --annotation=file_provider_add_items_to_ws_on_listing=on --annotation=file_provider_create_existing_file_id_succeeds=off --annotation=file_provider_cse_target_id_scheme=off --annotation=file_provider_detect_remaining_domain_with_api_timeout_ms=10000 --annotation=file_provider_disable_movein_user_interaction=off --annotation=file_provider_disable_moveout_user_interaction=off --annotation=file_provider_disabled_notification_interval_mins=1440 --annotation=file_provider_enable_deny_copy_activation_rule=on --annotation=file_provider_enable_deny_shared_drive_root_manipulation=on --annotation=file_provider_enable_read_ahead=on --annotation=file_provider_max_retry_backoff_per_api_call_ms=30000 --annotation=file_provider_min_partial_read_size=4194304 --annotation=file_provider_mirror_switch_unpinned_item_batch_size=2000 --annotation=file_provider_notify_mount_point_changed=on --annotation=file_provider_posix_symlink_path_max_size=1024 --annotation=file_provider_quick_access_polling_interval_sec=43200 --annotation=file_provider_quit_grace_period_ms=0 --annotation=file_provider_remove_domain_flush_timeout_ms=300000 --annotation=file_provider_support_string_search=on --annotation=file_revisions_virtual_folder=off --annotation=fileprovider_signal_debounce_ms=250 --annotation=force_file_provider_materialization=on --annotation=force_refresh_folder_normal_menu=off --annotation=gemini_extra_included_mimetypes= --annotation=gui_autostart_option=on --annotation=hide_inaccessible_inheritance_break_folders=on --annotation=inform_users_of_pending_uploads=on --annotation=local_file_reading_buffer_size=8388608 --annotation=log_app_stability=off --annotation=logging_on_cello_thread_startup=off --annotation=mac_smb_dialect_mode=0 --annotation=mac_smb_nodatacache=on --annotation=mac_smb_port=-1 --annotation=manage_file_revisions_in_web=on --annotation=max_connection_idle_time_msec=600000 --annotation=max_core_restarts_after_db_corruption=10 --annotation=max_feedback_payload_size=209715200 --annotation=max_file_provider_ipc_connections=100 --annotation=max_item_events_buffer_size_casita=50 --annotation=max_metrics_per_event_code_per_batch=200 --annotation=max_status_source_locations_count_per_metric_event=3 --annotation=max_syncing_status_change_events_casita=50 --annotation=max_thumbnail_dimension=768 --annotation=meet_live_stream_info_uri= --annotation=meet_outlook_addin=off --annotation=meet_uri=https://meetings.clients6.google.com/v1/spaces --annotation=metrics_store_reset_counter=0 --annotation=min_duration_hours_between_any_surveys=24 --annotation=min_duration_hours_between_automatic_error_reports=720 --annotation=min_duration_hours_between_same_surveys=720 --annotation=min_duration_seconds_wait_after_close_for_survey=30 --annotation=min_duration_seconds_wait_after_cores_startup_for_survey=30 --annotation=min_supported_os_version=13.0.0 --annotation=mojave_overlays_fix=off --annotation=multi_account_max_accounts=4 --annotation=nondownloadable_files_as_gdrive_files=on --annotation=nondownloadable_files_as_gdrive_files_migration=on --annotation=num_metrics_batches_per_request=70 --annotation=outlook_addin=off --annotation=pause_syncing_option=on --annotation=phenotype_sync_timeout_ms=500 --annotation=photos_check_apl_icloud_import=on --annotation=photos_deprecation_date=2026-08-10 --annotation=photos_deprecation_soft_date=2026-06-15 --annotation=photos_feature_unsupported=on --annotation=photos_feature_unsupported_soon=off --annotation=prod=DriveFS --annotation=read_only_mode=off --annotation=read_only_ransomware=on --annotation=reconnected_nas_polling_interval_seconds=60 --annotation=reset_content_cache_location=off --annotation=restart_on_browser_request=on --annotation=same_content_dedupe_interval_ms=600000 --annotation=seconds_per_metrics_batch=20 --annotation=share_dialog=on --annotation=show_live_stream_frame_in_outlook_onboarding=off --annotation=slurp_poll_path_frequency_min=240 --annotation=smb_allowed=on --annotation=soon_to_be_min_supported_os_version=13.0.0 --annotation=soon_to_be_unsupported_os_learn_more=https://support.google.com/drive/answer/2375082 --annotation=spotlight_timestamp_fsctl_support=on --annotation=structured_log_max_file_count=30 --annotation=structured_log_max_file_size_kbytes=5120 --annotation=structured_log_zip_logs=on --annotation=structured_logging=on --annotation=survey_api_key=AIzaSyAWGrfCCr7albM3lmCc937gx4uIphbpeKQ --annotation=survey_configurations= --annotation=survey_listnr_product_id=1633926 --annotation=survey_url=https://www.gstatic.com/drive-fs/survey.html --annotation=switchblade_dss=off --annotation=switchblade_on_websockets=on --annotation=thread_stuck_report_sampling_percentage=10 --annotation=thread_stuck_threshold_sec=60 --annotation=throttling_algorithm=1 --annotation=unlocked_mac_getxattr_v2=off --annotation=upload_folder=off --annotation=use_correct_size_option_for_put=on --annotation=use_cros_http_client=off --annotation=use_mac_fileprovider=on --annotation=use_moonshine=on --annotation=use_win32_fibers=off --annotation=ver=130.0.2.0 --annotation=webview2_requirement_notification=0 --annotation=webview2_requirement_url=https://support.google.com/drive?p=d4d_webview2_rollout --annotation=win_dpi_aware_per_monitor=off --attachment=/Users/goos/Library/Application Support/Google/DriveFS/Crashpad/account_features --handshake-fd=5
 5988     1 Wed Sep  2 05:23:36 2026     02-12:56:12 /System/Library/Frameworks/SafariServices.framework/Versions/A/XPCServices/com.apple.SafariServices.xpc/Contents/MacOS/com.apple.SafariServices
 5997     1 Fri Aug 28 11:34:17 2026     07-06:45:31 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
 5998     1 Fri Aug 28 11:34:17 2026     07-06:45:31 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
 5999     1 Fri Aug 28 11:34:17 2026     07-06:45:31 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
 6000     1 Fri Aug 28 11:34:17 2026     07-06:45:31 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp
 6013     1 Fri Aug 28 11:34:17 2026     07-06:45:31 /System/Library/PrivateFrameworks/AppleMediaServicesUI.framework/amsengagementd
 6062     1 Fri Aug 28 11:34:18 2026     07-06:45:30 /Applications/LM Studio.app/Contents/Frameworks/Electron Framework.framework/Helpers/chrome_crashpad_handler --no-rate-limit --no-upload-gzip --monitor-self-annotation=ptype=crashpad-handler --database=/Users/goos/Library/Application Support/LM Studio/Crashpad --annotation=_productName=LM Studio --annotation=_version=0.4.1+1 --annotation=plat=OS X --annotation=prod=Electron --annotation=ver=38.6.0 --handshake-fd=17
 6080     1 Fri Aug 28 11:34:18 2026     07-06:45:30 /System/Library/Frameworks/ColorSync.framework/Support/colorsync.useragent
 6082     1 Fri Aug 28 11:34:18 2026     07-06:45:30 /System/Library/PrivateFrameworks/CascadeSets.framework/Versions/A/XPCServices/SetStoreUpdateService.xpc/Contents/MacOS/SetStoreUpdateService
 6083     1 Fri Aug 28 11:34:19 2026     07-06:45:29 /System/Library/PrivateFrameworks/LockdownMode.framework/Versions/A/XPCServices/lockdownmoded
 6106  5926 Fri Aug 28 11:34:19 2026     07-06:45:29 /Applications/LM Studio.app/Contents/Frameworks/LM Studio Helper (GPU).app/Contents/MacOS/LM Studio Helper (GPU) --type=gpu-process --user-data-dir=/Users/goos/Library/Application Support/LM Studio --gpu-preferences=SAAAAAAAAAAgAAAIAAAAAAAAAAAAAGAAAwAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=1718379636,r,7403268599715090322,3622725350537967012,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --seatbelt-client=30
 6109     1 Fri Aug 28 11:34:19 2026     07-06:45:29 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
 6110  5926 Fri Aug 28 11:34:19 2026     07-06:45:29 /Applications/LM Studio.app/Contents/Frameworks/LM Studio Helper.app/Contents/MacOS/LM Studio Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=ko --service-sandbox-type=network --user-data-dir=/Users/goos/Library/Application Support/LM Studio --shared-files --field-trial-handle=1718379636,r,7403268599715090322,3622725350537967012,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --seatbelt-client=30
 6113  5926 Fri Aug 28 11:34:19 2026     07-06:45:29 /Users/goos/.cache/lm-studio/.internal/utils/node -e \012function connectPort(port) {\012  const handlersMap = new Map();\012  return {\012    postMessage: data => process.send({ port: port, data }),\012    on: (event, handler) => {\012      if (event !== "message") {\012        throw new Error("Unsupported event: " + event);\012      }\012      const innerHandler = payload => {\012        if (payload.port === port) {\012          handler({ data: payload.data });\012        }\012      }\012      handlersMap.set(handler, innerHandler);\012      process.on('message', innerHandler);\012    },\012    off: (event, handler) => {\012      if (event !== "message") {\012        throw new Error("Unsupported event: " + event);\012      }\012      const innerHandler = handlersMap.get(handler);\012      if (innerHandler) {\012        process.off('message', innerHandler);\012        handlersMap.delete(handler);\012      }\012    },\012  };\012}\012process.parentPort = connectPort(0);\012process.rcPort = connectPort(1);\012process.resourcesPath = "/Applications/LM Studio.app/Contents/Resources";\012require("/Applications/LM Studio.app/Contents/Resources/app/.webpack/lib/systemresourcesworker.js"); /Applications/LM Studio.app/Contents/Resources/app/.webpack/lib/systemresourcesworker.js /Applications/LM Studio.app/Contents/Resources/app/.webpack/bin/liblmstudio/metal/liblmstudio_bindings.node
 6114     1 Fri Aug 28 11:34:20 2026     07-06:45:28 /System/Library/PrivateFrameworks/DeviceCheckInternal.framework/devicecheckd
 6134  5926 Fri Aug 28 11:34:20 2026     07-06:45:28 /Users/goos/.cache/lm-studio/.internal/utils/node -e \012function connectPort(port) {\012  const handlersMap = new Map();\012  return {\012    postMessage: data => process.send({ port: port, data }),\012    on: (event, handler) => {\012      if (event !== "message") {\012        throw new Error("Unsupported event: " + event);\012      }\012      const innerHandler = payload => {\012        if (payload.port === port) {\012          handler({ data: payload.data });\012        }\012      }\012      handlersMap.set(handler, innerHandler);\012      process.on('message', innerHandler);\012    },\012    off: (event, handler) => {\012      if (event !== "message") {\012        throw new Error("Unsupported event: " + event);\012      }\012      const innerHandler = handlersMap.get(handler);\012      if (innerHandler) {\012        process.off('message', innerHandler);\012        handlersMap.delete(handler);\012      }\012    },\012  };\012}\012process.parentPort = connectPort(0);\012process.rcPort = connectPort(1);\012process.resourcesPath = "/Applications/LM Studio.app/Contents/Resources";\012require("/Applications/LM Studio.app/Contents/Resources/app/.webpack/lib/liblmstudioworker.js"); /Applications/LM Studio.app/Contents/Resources/app/.webpack/lib/liblmstudioworker.js /Applications/LM Studio.app/Contents/Resources/app/.webpack/bin/liblmstudio/metal/liblmstudio_bindings.node
 6136     1 Fri Aug 28 11:34:20 2026     07-06:45:28 /System/Library/Frameworks/FinderSync.framework/Versions/A/XPCServices/IsExtensionEnabled.xpc/Contents/MacOS/IsExtensionEnabled
 6137  5926 Fri Aug 28 11:34:20 2026     07-06:45:28 /Users/goos/.cache/lm-studio/.internal/utils/node -e \012function connectPort(port) {\012  const handlersMap = new Map();\012  return {\012    postMessage: data => process.send({ port: port, data }),\012    on: (event, handler) => {\012      if (event !== "message") {\012        throw new Error("Unsupported event: " + event);\012      }\012      const innerHandler = payload => {\012        if (payload.port === port) {\012          handler({ data: payload.data });\012        }\012      }\012      handlersMap.set(handler, innerHandler);\012      process.on('message', innerHandler);\012    },\012    off: (event, handler) => {\012      if (event !== "message") {\012        throw new Error("Unsupported event: " + event);\012      }\012      const innerHandler = handlersMap.get(handler);\012      if (innerHandler) {\012        process.off('message', innerHandler);\012        handlersMap.delete(handler);\012      }\012    },\012  };\012}\012process.parentPort = connectPort(0);\012process.rcPort = connectPort(1);\012process.resourcesPath = "/Applications/LM Studio.app/Contents/Resources";\012require("/Applications/LM Studio.app/Contents/Resources/app/.webpack/lib/liblmstudioworker.js"); /Applications/LM Studio.app/Contents/Resources/app/.webpack/lib/liblmstudioworker.js /Applications/LM Studio.app/Contents/Resources/app/.webpack/bin/liblmstudio/metal/liblmstudio_bindings.node
